Fasta headers,P,P,P,PhAc,PhAc,PhAc,DBP,DBP,DBP,DEHP,DEHP,DEHP,ATBC,ATBC,ATBC,P_relabun,PhAc_relabun,DBP_relabun,DEHP_relabun,ATBC_relabun,P,PhAc,DBP,DEHP,ATBC,P_sd,PhAc_sd,DBP_sd,DEHP_sd,ATBC_sd,P_PhAc_fc,P_DBP_fc,P_DEHP_fc,P_ATBC_fc,PhAc_DBP_fc,PhAc_DEHP_fc,PhAc_ATBC_fc,P_PhAc_ttest,P_DBP_ttest,P_DEHP_ttest,P_ATBC_ttest,P_PhAc_ttest_sig,P_DBP_ttest_sig,P_DEHP_ttest_sig,P_ATBC_ttest_sig,PhAc_DBP_ttest,PhAc_DEHP_ttest,PhAc_ATBC_ttest,PhAc_DBP_ttest_sig,PhAc_DEHP_ttest_sig,PhAc_ATBC_ttest_sig
BDBJPGFE_03682 L-erythrulose 1-kinase,-18.70379,-17.93997,-20.54639,-15.3693,-16.85241,-16.69512,-15.38202,-15.26614,-15.32404,-16.21298,-17.77247,-17.19566,-14.77539,-14.80743,-14.19614,0.00018495564168666528,0.0012738030415836538,0.0025070446636160826,0.0007363607540704776,0.004075821303941138,-19.063383333333334,-16.30561,-15.324066666666667,-17.060370000000002,-14.592986666666667,1.0940252368001182,0.6651778449407337,0.04730781565684731,0.6438062871702933,0.28091766057373874,2.7577733333333327,3.7393166666666673,2.0030133333333318,4.470396666666668,0.9815433333333345,-0.754760000000001,1.712623333333335,0.0381753647143082,0.008466263971467767,0.08946011700831474,0.00500127822159456,+,+,,+,0.10583472658274838,0.31310505416036327,0.028455111212818972,,,+
BDBJPGFE_03688 Ribose import binding protein RbsB,-10.33901,-10.6739,-11.33902,-8.469793,-8.410564,-8.051245,-8.890059,-9.02404,-8.816687,-9.938181,-10.0177,-9.511589,-8.517701,-9.459149,-9.221338,0.057466842562443866,0.32498249993233236,0.2137517416689571,0.11115003884338585,0.1879252093617112,-10.783976666666666,-8.310533999999999,-8.910262000000001,-9.82249,-9.066062666666665,0.41560610713617857,0.1849326143058601,0.08584846167909249,0.2222241986388217,0.3997198235700709,2.473442666666667,1.8737146666666646,0.9614866666666657,1.7179140000000004,-0.5997280000000025,-1.5119560000000014,-0.7555286666666667,0.0015384396140615737,0.0033531907361739224,0.044779455005276435,0.013550713914263093,+,+,+,+,0.014146733164910524,0.0017824504452223528,0.0722921544305933,+,+,
BDBJPGFE_03693 hypothetical protein,-13.8419,-13.83362,-18.35177,-12.61632,-12.42886,-12.63207,-12.98276,-12.57852,-15.63836,-16.50149,-16.27887,-15.67376,-16.35958,-15.463,-14.80304,0.0024388559457932343,0.017096971501497905,0.007551907174569727,0.0013826934209535016,0.002111406167661777,-15.342429999999998,-12.559083333333334,-13.733213333333333,-16.151373333333336,-15.541873333333333,2.127927405763645,0.09230602375913625,1.3572129188238016,0.34973874843310665,0.637897559661599,2.783346666666665,1.609216666666665,-0.8089433333333371,-0.19944333333333475,-1.17413,-3.592290000000002,-2.9827899999999996,0.1382992315824449,0.4182077112263005,0.6238481313960409,0.9050930830434603,,,,,0.28926221675773844,0.00014911935818088208,0.002817475566901168,,+,+
"BDBJPGFE_03697 2,3-diketo-L-gulonate-binding periplasmic protein YiaO",-15.04329,-20.24352,-19.74303,-16.17083,-11.33381,-11.79006,-11.53955,-11.28907,-11.27315,-12.62923,-13.05303,-13.1965,-11.451,-15.09614,-12.10491,0.0003046774319753279,0.011765729665217878,0.03892965619002999,0.012634248737580482,0.013324973889341677,-18.343280000000004,-13.098233333333333,-11.367256666666668,-12.959586666666667,-12.884016666666668,2.3423738756654537,2.180623568711991,0.12200302218478956,0.24082850832536898,1.5868242505989403,5.245046666666671,6.976023333333336,5.383693333333337,5.459263333333336,1.730976666666665,0.13864666666666636,0.2142166666666654,0.08133299937668527,0.013628929649441778,0.031873454670486065,0.05250650633766711,,+,+,,0.3250963188144087,0.933080812174923,0.9159709618966332,,,
BDBJPGFE_03715 Enoyl-[acyl-carrier-protein] reductase [NADH],-19.15504,-18.7035,-18.84371,-16.53516,-14.56684,-14.72461,-14.75999,-15.21451,-14.01314,-14.09848,-17.56358,-15.72523,-13.81503,-14.52918,-15.32538,0.00020702609707111443,0.00260126892364157,0.003965513510176554,0.001769192840331644,0.004180129007409321,-18.90075,-15.275536666666667,-14.662546666666666,-15.795763333333335,-14.55653,0.18870128793059887,0.8930140161771764,0.495273575332081,1.4155000802621749,0.6169010171818485,3.625213333333331,4.238203333333333,3.1049866666666635,4.344219999999998,0.6129900000000017,-0.5202266666666677,0.719006666666667,0.004937626209533433,0.0003484766789097689,0.037113167978336005,0.0006787784172241196,+,+,+,+,0.4437374752784359,0.6829439919121012,0.4018779073330603,,,
BDBJPGFE_03719 Succinylornithine transaminase/acetylornithine aminotransferase,-19.4473,-16.92124,-18.21488,-10.8531,-9.893901,-10.92442,-10.91466,-11.20121,-11.06684,-12.59826,-12.59425,-13.60771,-12.00853,-13.03689,-15.98103,0.0003377812640871597,0.06848005183296393,0.048139559376208035,0.012865610171671071,0.007698589436541427,-18.19447333333333,-10.557140333333331,-11.060903333333334,-12.933406666666665,-13.675483333333332,1.0313606239440305,0.46988398962604466,0.11705884170886978,0.47680726996228695,1.6834567901658646,7.637333,7.133569999999997,5.261066666666666,4.518989999999999,-0.5037630000000028,-2.3762663333333336,-3.118343000000001,0.0006769617378858001,0.0006274495655005795,0.002811927375777569,0.03176235049277564,+,+,+,+,0.2151980035000431,0.007385270932394303,0.06513657267100782,,+,
BDBJPGFE_03722 N-succinylglutamate 5-semialdehyde dehydrogenase,-20.52425,-16.4166,-16.31975,-10.3763,-10.75872,-10.65253,-12.8653,-11.88249,-12.00802,-16.3663,-15.86343,-15.40315,-15.36051,-13.21137,-14.51,0.0004585341890616724,0.06666706097112977,0.02108459928750316,0.0016715980440311184,0.00478809176071386,-17.753533333333333,-10.59585,-12.251936666666667,-15.877626666666666,-14.360626666666667,1.9595914737232576,0.1611846371918448,0.43673056471416694,0.39333246296513824,0.8837175187556003,7.157683333333333,5.501596666666666,1.8759066666666673,3.3929066666666667,-1.656086666666667,-5.281776666666666,-3.764776666666666,0.006752727861411351,0.017911747078649506,0.2550856392546418,0.08939844686798275,+,+,,,0.007328317917329186,6.159209784230929e-05,0.00406053437171138,+,+,+
BDBJPGFE_03757 Methylmalonate-semialdehyde dehydrogenase [acylating],-19.25944,-18.78572,-17.10273,-9.984033,-9.796553,-10.1587,-10.55838,-10.58459,-10.4127,-11.73699,-11.64017,-11.62025,-11.15054,-9.821259,-9.781192,0.0002964795590695923,0.10218150090275159,0.07010753953371132,0.030975406471315876,0.0826578806042063,-18.382630000000002,-9.979762,-10.518556666666667,-11.665803333333335,-10.250997,0.9254586852294742,0.14787673579257385,0.07561290204426505,0.050989265101152176,0.6362832428821823,8.402868000000003,7.8640733333333355,6.716826666666668,8.131633000000003,-0.5387946666666679,-1.6860413333333355,-0.2712350000000008,0.00022279770866154297,0.0002784778077197548,0.0005109999999177896,0.0005127620121150621,+,+,+,+,0.010123738186736413,0.00010800328469409188,0.5886135046461388,+,+,
BDBJPGFE_03763 Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsC,-20.45913,-19.22071,-19.10607,-15.67011,-15.33679,-15.68318,-13.68261,-13.59592,-14.12741,-16.37459,-16.44084,-15.48349,-14.80051,-15.33655,-14.01652,0.00012792154846203525,0.002130795622202046,0.007200386579286246,0.0014331748604274389,0.0037378727808446764,-19.595303333333334,-15.563360000000001,-13.80198,-16.099640000000004,-14.71786,0.6126080666208111,0.1602980139199065,0.23281939022913567,0.4365225328281088,0.5420596935762706,4.0319433333333325,5.793323333333333,3.4956633333333293,4.877443333333334,1.7613800000000008,-0.5362800000000032,0.8455000000000013,0.0008421665886689149,0.00023550037574353728,0.002774167399495374,0.0010830991001885045,+,+,+,+,0.0009149215010713172,0.1782431095559496,0.10187735273536062,+,,
BDBJPGFE_03767 Hydroxypyruvate reductase,-19.3463,-19.44214,-19.21578,-12.48765,-12.41007,-12.41205,-13.97782,-13.60766,-13.70405,-16.35114,-19.44391,-15.79918,-15.0082,-16.2461,-16.11056,0.00015324315576549592,0.018612013350449465,0.007396679159411548,0.0006693246144810333,0.0017798933529589703,-19.334739999999996,-12.43659,-13.763176666666666,-17.19807666666667,-15.788286666666666,0.09277189804389392,0.03611391975402302,0.156794086694053,1.603951470843872,0.5543730263600085,6.898149999999996,5.57156333333333,2.1366633333333276,3.5464533333333303,-1.3265866666666657,-4.761486666666668,-3.3516966666666654,6.502497929582786e-08,1.7087465822008358e-06,0.1331633788120611,0.0008721600305221659,+,+,,+,0.0003092889229583306,0.013727060344682357,0.001035518958664745,+,+,+
BDBJPGFE_03789 Tail-specific protease,-14.79173,-15.68361,-15.02524,-13.66695,-13.49521,-14.06587,-13.97189,-12.22536,-13.36086,-15.01896,-16.56637,-14.76418,-15.26693,-16.07384,-14.26711,0.0027544696104147373,0.007527003045922625,0.011035022746735975,0.002248585864246113,0.0026711311281643127,-15.16686,-13.742676666666668,-13.186036666666666,-15.449836666666664,-15.202626666666667,0.37762825803515654,0.23904546977975188,0.7236546868193113,0.7963304278306138,0.7389945927782933,1.4241833333333318,1.9808233333333334,-0.28297666666666466,-0.03576666666666739,0.5566400000000016,-1.7071599999999965,-1.4599499999999992,0.01076861603366076,0.026489862037700564,0.6733229229286073,0.9543228825702728,+,+,,,0.3599968203178002,0.043951992249680154,0.05649103134090614,,+,
BDBJPGFE_03790 putative M18 family aminopeptidase 2,-19.24627,-18.83392,-19.2631,-12.45011,-12.35315,-13.05395,-13.58019,-13.98608,-15.5713,-15.75317,-16.09357,-15.25731,-15.79105,-14.115,-14.42181,0.00017852580713994116,0.016400662884122938,0.004826121929727392,0.0018888454246421117,0.0035903491147765854,-19.114430000000002,-12.61907,-14.37919,-15.70135,-14.775953333333334,0.19846948934282124,0.3100438369005263,0.8590814327330486,0.3433624724204241,0.7286284037071906,6.495360000000002,4.735240000000003,3.4130800000000026,4.3384766666666685,-1.7601199999999988,-3.082279999999999,-2.156883333333333,1.5312010777162872e-05,0.001612237309269642,0.000261576277839395,0.0012482358127264353,+,+,+,+,0.05269049867242954,0.000707299487226256,0.01826968610721751,,+,+
BDBJPGFE_03792 Ribosome-binding ATPase YchF,-19.18349,-20.26558,-20.25416,-14.98329,-15.55328,-14.88016,-14.95854,-15.21606,-14.22867,-16.40796,-16.66787,-14.34791,-16.84723,-16.70036,-13.21428,0.0001034896129281676,0.002859657213745276,0.0036024149376481804,0.0017543557261677132,0.0020459735120694684,-19.901076666666665,-15.138910000000001,-14.80109,-15.807913333333332,-15.587290000000001,0.5074318162625948,0.2960133126510814,0.4181926429290697,1.0378168117201072,1.6790423946007635,4.762166666666664,5.0999866666666644,4.093163333333333,4.3137866666666635,0.3378200000000007,-0.6690033333333307,-0.4483800000000002,0.000330426934038763,0.0003925011208669725,0.00743350040082805,0.025397448986233,+,+,+,+,0.4038868598873827,0.4301585410711728,0.7288148229691815,,,
BDBJPGFE_03794 50S ribosomal protein L25,-14.37567,-13.87588,-13.98704,-11.56544,-10.63396,-11.79915,-11.51684,-10.6326,-11.80653,-12.48405,-15.91615,-16.38079,-15.65083,-14.31828,-15.00162,0.0058527089884318,0.03999928265614301,0.040263416723528095,0.003230725050001713,0.0030947741622805425,-14.07953,-11.33285,-11.318656666666667,-14.926996666666668,-14.990243333333334,0.21426356215340603,0.5033160141170421,0.49932313280635787,1.7378077942306767,0.5440707350050071,2.7466799999999996,2.7608733333333326,-0.8474666666666675,-0.9107133333333337,0.014193333333333058,-3.594146666666667,-3.6573933333333333,0.0020775060996061972,0.0019867562096378146,0.531273170684105,0.09238576992045906,+,+,,,0.9787697530093958,0.048345137523861305,0.0022174662538899,,+,+
BDBJPGFE_03824 putative protein,-12.80684,-12.93847,-13.2959,-8.004766,-7.872703,-7.807236,-11.87003,-11.29628,-10.96995,-9.711944,-10.67833,-10.59831,-8.992064,-8.820556,-9.212349,0.012251596720936234,0.433488693729137,0.038620663149926224,0.07821246468057781,0.19559890282189107,-13.013736666666667,-7.894901666666667,-11.378753333333334,-10.329528000000002,-9.008322999999999,0.2066296594285427,0.08215477598749563,0.37205500456548357,0.4379180272547209,0.16036147713421278,5.118835,1.6349833333333326,2.684208666666665,4.0054136666666675,-3.4838516666666672,-2.434626333333335,-1.1134213333333323,5.307971398616127e-06,0.005568580314707696,0.001429857614919438,2.689140912891912e-05,+,+,+,+,0.00020630621300346126,0.0015100242650587714,0.0009447107833524982,+,+,+
BDBJPGFE_03831 Solute-binding protein,-6.094823,-7.309344,-7.550901,-5.555276,-5.34679,-5.05788,-6.70095,-6.80882,-6.555534,-8.008265,-8.028592,-8.187634,-7.896314,-8.145058,-8.031976,0.7998645369879367,2.582889523681401,0.9971174911807206,0.37325669018823104,0.38684937538153075,-6.985022666666667,-5.319982,-6.688434666666666,-8.074830333333333,-8.024449333333335,0.6371441652469418,0.20394394140220665,0.1037815803352835,0.08019475104325,0.10168868313741823,1.6650406666666662,0.29658800000000074,-1.0898076666666663,-1.0394266666666683,-1.3684526666666654,-2.7548483333333325,-2.7044673333333344,0.024453910232556674,0.5512823300741385,0.07435509172687493,0.08494659053889975,+,,,,0.001071027924420937,5.881898032488071e-05,7.386751689941776e-05,+,+,+
"BDBJPGFE_03836 2,5-dihydroxypyridine 5,6-dioxygenase",-20.0735,-20.61828,-20.72775,-12.18618,-12.53994,-12.52777,-13.99667,-15.74405,-16.38508,-15.33535,-16.11406,-14.94494,-15.43775,-16.76211,-15.32279,6.961094059813765e-05,0.01885387141228854,0.0024196320881858624,0.0022254102351826114,0.0017161719795624976,-20.473176666666664,-12.417963333333333,-15.375266666666667,-15.464783333333335,-15.840883333333332,0.28612584484609044,0.1639708560147875,1.009331938209075,0.4859870604816085,0.6530941121223565,8.055213333333331,5.097909999999997,5.008393333333329,4.632293333333331,-2.957303333333334,-3.046820000000002,-3.4229199999999995,4.1903914557221665e-06,0.0023488065508304257,0.00023128967614143055,0.0007794259040786284,+,+,+,+,0.014975473391280658,0.00109874399430494,0.0019836151292740105,+,+,+
BDBJPGFE_03842 N-formylmaleamate deformylase,-18.75646,-19.27717,-17.43013,-14.08276,-13.36907,-14.04262,-15.87574,-14.89359,-15.69375,-15.9866,-16.74872,-15.97475,-16.21604,-15.44363,-14.92846,0.00027561275217947843,0.007077642486369811,0.0022382342458726633,0.0013032958747703053,0.0021297746690776775,-18.48792,-13.831483333333333,-15.487693333333333,-16.23669,-15.529376666666666,0.7775922192254769,0.3273859832403061,0.42661393010022036,0.3620922040033445,0.5291376205571561,4.656436666666666,3.0002266666666664,2.2512299999999996,2.958543333333333,-1.6562099999999997,-2.4052066666666665,-1.697893333333333,0.0014539129737602885,0.008750767132805388,0.02062434260036251,0.011260024098463378,+,+,+,+,0.012104037976861933,0.002230004345290924,0.018162608177778393,+,+,+
BDBJPGFE_03879 Catalase-peroxidase 1,-17.08861,-17.44514,-17.80081,-12.93754,-13.42146,-13.42066,-13.07401,-11.94318,-12.94405,-15.4673,-14.01859,-14.9947,-15.5697,-12.96078,-12.86413,0.0005679284984648475,0.010518561811401327,0.015959103420338114,0.0034629254008181807,0.007070803339828306,-17.44485333333333,-13.259886666666667,-12.653746666666668,-14.826863333333334,-13.798203333333333,0.2907545031274472,0.2279337478791197,0.5052399702011797,0.6032230245568845,1.2532585888084797,4.184966666666664,4.791106666666662,2.617989999999997,3.6466499999999975,0.6061399999999981,-1.5669766666666671,-0.5383166666666668,8.878485481211657e-05,0.0003130958079930052,0.005228101814020967,0.016016217506978427,+,+,+,+,0.1968757348883372,0.026377664277872512,0.5822642808223786,,+,
BDBJPGFE_03892 L-methionine gamma-lyase,-19.57848,-17.01965,-20.45692,-10.17136,-10.34649,-10.0363,-10.96381,-10.24836,-10.95201,-13.72938,-14.11253,-14.32128,-17.05841,-15.86603,-13.76387,0.0001908200332730244,0.08864919069509467,0.06091227282415681,0.005915327215346389,0.0020810439984214465,-19.018349999999998,-10.184716666666667,-10.721393333333333,-14.054396666666667,-15.56277,1.4580844684951104,0.1269862444869079,0.33451976606605616,0.24511360064717336,1.361977342836509,8.833633333333331,8.296956666666665,4.963953333333331,3.4555799999999977,-0.5366766666666667,-3.8696800000000007,-5.378053333333334,0.0010339436662666374,0.0014270774701733852,0.008984268847661448,0.0704991345870179,+,+,+,,0.10120970032364203,3.819794093763722e-05,0.005122654240066268,,+,+
BDBJPGFE_03930 hypothetical protein,-19.7566,-18.52939,-20.41182,-9.360863,-8.528455,-8.243969,-10.08627,-10.36346,-9.894099,-10.29786,-10.27907,-10.73457,-9.750785,-10.20344,-9.573297,0.00013055212803912933,0.2461948128366037,0.09276088623246255,0.07258944977900027,0.10971143816965057,-19.565936666666666,-8.711095666666667,-10.114609666666668,-10.437166666666668,-9.842507333333334,0.7802350313562927,0.4739066445685505,0.1926608239200576,0.2104357748947536,0.26530459216572616,10.854840999999999,9.451326999999997,9.128769999999998,9.723429333333332,-1.4035140000000013,-1.726071000000001,-1.1314116666666667,7.329708499715471e-05,7.65658242387219e-05,8.975833838706536e-05,7.558243273062197e-05,+,+,+,+,0.017842165620211455,0.009255948625301089,0.042133551982607535,+,+,+
BDBJPGFE_03932 hypothetical protein,-10.66659,-10.67018,-11.27017,-12.51013,-12.80324,-13.17428,-12.61451,-11.3607,-11.4053,-11.92678,-10.87556,-10.73968,-12.31389,-11.03553,-11.62252,0.05417872531633984,0.014177542296745522,0.028971270162085144,0.04335664773226191,0.03118464940246628,-10.86898,-12.829216666666667,-11.793503333333334,-11.180673333333333,-11.657313333333335,0.2836879554487056,0.2717595702495536,0.5808248445290729,0.530485445689973,0.5224678646789893,-1.9602366666666668,-0.9245233333333331,-0.3116933333333325,-0.788333333333334,1.0357133333333337,1.6485433333333344,1.1719033333333329,0.0021269300085660337,0.113150225956731,0.5043398115742858,0.13401448210310588,+,,,,0.0844005533099747,0.017372616798571786,0.04811218575102742,,+,+
BDBJPGFE_03933 hypothetical protein,-12.30408,-12.206,-12.92397,-16.47475,-11.94408,-11.76898,-11.64858,-11.48074,-10.72551,-10.78509,-11.38436,-10.83486,-15.33968,-11.28293,-11.82068,0.017760716507347632,0.009571967876993936,0.04121538401220716,0.04909206593612298,0.013983440559138204,-12.478016666666667,-13.395936666666666,-11.284943333333333,-11.001436666666665,-12.814430000000002,0.3178686345366941,2.178223076827124,0.4014696395605641,0.2715289703798753,1.7990663203450836,-0.9179199999999987,1.1930733333333343,1.476580000000002,-0.33641333333333456,2.110993333333333,2.3945000000000007,0.5815066666666642,0.5870821658311183,0.030075103306354968,0.007516683286540944,0.8073999910720406,,+,+,,0.24897899662192216,0.19777297200579766,0.7854498671869647,,,
BDBJPGFE_03938 hypothetical protein,-17.95835,-18.91733,-19.1796,-15.82563,-16.03089,-15.51134,-12.92823,-12.26734,-12.46306,-15.60216,-14.87665,-15.73507,-15.64444,-16.15803,-14.50227,0.00024040540087122005,0.0018219275052920724,0.017114861333018986,0.0023201659142358952,0.002273892630617071,-18.685093333333334,-15.789286666666667,-12.552876666666668,-15.404626666666667,-15.434913333333332,0.5249211322559698,0.21365654531409833,0.27718125626063145,0.3772583442269886,0.6920073999764906,2.895806666666667,6.132216666666666,3.2804666666666673,3.250180000000002,3.2364099999999993,0.3846600000000002,0.354373333333335,0.001945499570940414,0.0001276962831290079,0.001996191551030675,0.006120347474957552,+,+,+,+,0.0001973406406183803,0.27789381412795056,0.5270199502931501,+,,
BDBJPGFE_03941 hypothetical protein,-1.87089,-1.695071,-1.613998,-3.150658,-3.622563,-3.651991,-2.867365,-3.256528,-2.72401,-2.846767,-3.019518,-3.09027,-3.153651,-2.966713,-2.987808,30.615646884792774,9.27853651964028,13.314894389464483,12.707004097906493,12.279976115346813,-1.726653,-3.475070666666667,-2.9493009999999997,-2.9855183333333333,-3.0360573333333334,0.10722699274281014,0.22970878014903043,0.22498738653977918,0.10227548012543818,0.08359606285120269,-1.7484176666666669,-1.2226479999999997,-1.2588653333333333,-1.3094043333333334,0.5257696666666671,0.4895523333333336,0.4390133333333335,0.0006188805503866788,0.002266855132859486,0.0002751433986418128,0.00016827881714833728,+,+,+,+,0.08180778985844601,0.05119676286380269,0.06399126106950914,,,
BDBJPGFE_03949 Outer membrane protein TolC,-19.44268,-19.18513,-19.24567,-14.68691,-12.42059,-11.2146,-14.02735,-13.38377,-13.21353,-16.58793,-16.61014,-13.9757,-15.98345,-13.90969,-15.00852,0.0001579428513630449,0.014730340645679222,0.00862487988446345,0.001858662262942869,0.003144558483500095,-19.29116,-12.774033333333335,-13.54155,-15.724590000000001,-14.96722,0.10995455333909482,1.4394271606981557,0.3504726754922081,1.2366852186658768,0.8471125080334174,6.517126666666666,5.7496100000000006,3.5665700000000005,4.323940000000002,-0.7675166666666655,-2.9505566666666656,-2.193186666666664,0.003088778145098376,2.464972591853379e-05,0.015316754031990024,0.002015398681446736,+,+,+,+,0.5043812507211184,0.09277613372296112,0.1368672181737683,,,
BDBJPGFE_03952 Serine hydroxymethyltransferase,-13.8047,-14.27976,-13.94891,-14.31828,-13.90338,-14.83818,-9.200037,-9.413292,-9.378247,-11.12166,-13.10909,-13.13063,-11.44034,-10.36629,-11.58088,0.006136904838745328,0.00492960558483456,0.15973415647593245,0.01793941958849026,0.04497051396768946,-14.011123333333332,-14.35328,-9.330525333333334,-12.453793333333332,-11.12917,0.19886909435326738,0.38243213777087265,0.0933718082304409,0.9420015591754022,0.5424802876295759,-0.3421566666666678,4.680597999999998,1.5573300000000003,2.881953333333332,5.022754666666666,1.899486666666668,3.2241099999999996,0.3244446801626764,7.227824371798062e-06,0.08408135083872335,0.002129844682618958,,+,,+,5.5461632863642334e-05,0.05744629961500724,0.002351965044252458,+,,+
BDBJPGFE_03960 hypothetical protein,-15.35332,-19.12757,-19.96391,-14.41551,-15.84909,-16.34527,-14.23333,-13.41132,-13.69313,-15.36363,-15.69599,-15.31641,-14.78879,-15.2242,-15.48122,0.000348774840920394,0.0021706526585565425,0.007314678041884325,0.0022348499576483097,0.002742213313245536,-18.148266666666668,-15.536623333333333,-13.779259999999999,-15.458676666666667,-15.164736666666668,2.005602370200921,0.8182175659050323,0.34106587115492343,0.16890953344583284,0.28579333119503597,2.611643333333335,4.369006666666669,2.689590000000001,2.98353,1.757363333333334,0.07794666666666572,0.3718866666666649,0.16337299149312753,0.0385106698584977,0.13177722863179755,0.10569456605345978,,+,,,0.04863190015034238,0.9014010951390313,0.5767271162092376,+,,
BDBJPGFE_03962 Putative aminopeptidase YsdC,-19.00233,-18.82866,-21.08556,-13.63857,-14.10098,-14.44293,-16.58389,-16.65735,-16.16675,-15.263,-15.24062,-15.57053,-14.96556,-15.53732,-15.02919,0.00012411802459313148,0.006037392329662434,0.0011334528395783013,0.002396293534699083,0.002718330365066365,-19.63885,-14.060826666666665,-16.469330000000003,-15.358049999999999,-15.177356666666666,1.0254324893429119,0.3296037722613155,0.2160479656619491,0.15052359482818628,0.25585464002480407,5.578023333333336,3.1695199999999986,4.280800000000003,4.461493333333335,-2.4085033333333374,-1.2972233333333332,-1.116530000000001,0.0018495250078956916,0.012875194657515543,0.004282629988784351,0.003954512470150953,+,+,+,+,0.000985671547119955,0.00716568695877863,0.01936379393211933,+,+,+
BDBJPGFE_03965 General stress protein 18,-19.07269,-19.42042,-19.16247,-12.98273,-11.81088,-12.24846,-13.44229,-12.41091,-12.73814,-15.34486,-16.36789,-16.82039,-14.99629,-16.02518,-15.48595,0.00016609814649366311,0.01979954751570983,0.013796920304945335,0.0013576779551028257,0.0021698632662177212,-19.218526666666666,-12.347356666666668,-12.86378,-16.177713333333333,-15.502473333333334,0.14739018654201094,0.48348975765320606,0.43032951196341024,0.617210157959903,0.4202050479098132,6.871169999999998,6.354746666666665,3.0408133333333325,3.716053333333331,-0.5164233333333321,-3.830356666666665,-3.1551166666666663,4.3142968301397134e-05,3.8714092879974744e-05,0.002474474816474837,0.00029504268007047685,+,+,+,+,0.32226724509702315,0.0023021425112662794,0.0022329104775895992,,+,+
BDBJPGFE_04019 Leucine--tRNA ligase,-21.79227,-20.61782,-20.03766,-16.69023,-16.46741,-16.32184,-11.98564,-11.92677,-12.79977,-15.92859,-15.97703,-16.38933,-16.77257,-15.60825,-15.93274,5.4891169183832525e-05,0.0011185209061833079,0.021298221102004633,0.0014344900643375369,0.001429546419851884,-20.815916666666666,-16.49316,-12.237393333333335,-16.098316666666665,-16.10452,0.7298839085924707,0.1514927828864016,0.39838595660768783,0.2067255483861534,0.4906061162140841,4.322756666666667,8.578523333333331,4.717600000000001,4.711396666666666,4.2557666666666645,0.3948433333333341,0.38863999999999876,0.0012045651849436378,0.0001283724292936911,0.0009219590730783232,0.0016274188750602116,+,+,+,+,0.00014599001266695264,0.09487825920429903,0.34472270152690576,+,,
BDBJPGFE_04033 Na(+)-translocating NADH-quinone reductase subunit A,-16.46772,-20.74347,-16.07069,-12.90575,-13.48824,-13.9651,-15.02376,-14.80777,-14.91897,-15.98759,-16.74859,-16.05072,-15.37526,-14.38798,-15.90326,0.0004562852362797444,0.009200563489859412,0.003324692775225324,0.0012803645537984478,0.0026351969691486973,-17.760626666666667,-13.453029999999998,-14.916833333333335,-16.2623,-15.222166666666666,2.1154075995945134,0.43319388553702687,0.08819049092101067,0.3448234546353638,0.6280109054962515,4.307596666666669,2.8437933333333323,1.4983266666666673,2.5384600000000006,-1.4638033333333365,-2.8092700000000015,-1.7691366666666681,0.04776929389721264,0.13031228583828477,0.3788109781475195,0.17909550790555415,+,,,,0.009428701276215238,0.001997599453013107,0.030517934086257806,+,+,+
BDBJPGFE_04034 Glyceraldehyde-3-phosphate dehydrogenase-like protein,-15.48824,-14.46747,-15.72641,-16.19435,-14.54058,-16.1898,-9.233346,-9.376537,-9.551901,-11.84627,-13.19949,-12.74366,-15.6038,-13.67241,-14.0948,0.0026413238737068977,0.0020183488568312766,0.15357430367157696,0.016250152014298032,0.0044786816898667895,-15.227373333333333,-15.641576666666666,-9.387261333333333,-12.596473333333334,-14.457003333333333,0.5460592423497244,0.7785244250646364,0.13027043793671073,0.5621678445881524,0.8290397151859228,-0.41420333333333303,5.8401119999999995,2.6308999999999987,0.7703699999999998,6.254315333333333,3.0451033333333317,1.1845733333333328,0.5712236487868845,0.00012421807427583613,0.008987801956148372,0.33406878056931716,,+,+,,0.0003611873950584807,0.010951397177450082,0.21473833481954488,+,+,
"BDBJPGFE_04036 putative L,D-transpeptidase YcfS",-14.49164,-17.52259,-18.76113,-15.66919,-15.06255,-16.7409,-11.51404,-11.31779,-12.557,-15.65796,-12.2387,-11.6549,-15.04367,-15.76978,-14.61633,0.0008142335346468291,0.0017783495036154022,0.028915631368164853,0.010815296477126292,0.0027833406079530343,-16.92512,-15.824213333333333,-11.796276666666666,-13.183853333333332,-15.14326,1.7934815333497773,0.6938966570670945,0.5438464906161993,1.7656176366989036,0.47613048050578227,1.100906666666667,5.128843333333334,3.741266666666668,1.78186,4.027936666666667,2.640360000000001,0.6809533333333331,0.4635724333766241,0.017990092864788504,0.10338422754229373,0.24601215060000137,,+,,,0.002954880170417109,0.12040247458313569,0.31630506952551374,+,,
