Fasta headers,P,P,P,PhAc,PhAc,PhAc,DBP,DBP,DBP,DEHP,DEHP,DEHP,ATBC,ATBC,ATBC,P_relabun,PhAc_relabun,DBP_relabun,DEHP_relabun,ATBC_relabun,P,PhAc,DBP,DEHP,ATBC,P_sd,PhAc_sd,DBP_sd,DEHP_sd,ATBC_sd,P_PhAc_fc,P_DBP_fc,P_DEHP_fc,P_ATBC_fc,PhAc_DBP_fc,PhAc_DEHP_fc,PhAc_ATBC_fc,P_PhAc_ttest,P_DBP_ttest,P_DEHP_ttest,P_ATBC_ttest,P_PhAc_ttest_sig,P_DBP_ttest_sig,P_DEHP_ttest_sig,P_ATBC_ttest_sig,PhAc_DBP_ttest,PhAc_DEHP_ttest,PhAc_ATBC_ttest,PhAc_DBP_ttest_sig,PhAc_DEHP_ttest_sig,PhAc_ATBC_ttest_sig
BDBJPGFE_04672 Acetyl-coenzyme A synthetase,26.93438,27.09698,26.89493,25.20389,25.53957,24.36059,27.04718,24.72648,26.7053,27.01924,26.85614,26.98414,26.67331,27.1034,27.46076,0.008007493491110983,0.002334231425488587,0.00403011340737215,0.00775739960035,0.008642968281719857,26.97543,25.034683333333334,26.159653333333335,26.953173333333336,27.079156666666666,0.0874447539878747,0.4959648052925632,1.0229727386831435,0.07009328704582839,0.321931856178015,-1.9407466666666657,-0.8157766666666646,-0.022256666666663705,0.10372666666666674,1.1249700000000011,1.918490000000002,2.0444733333333325,0.005506989517136915,0.3240263787927785,0.792748171861239,0.6828484448187224,+,,,,0.2342609656084681,0.005629593934465437,0.008102787237172344,,+,+
BDBJPGFE_04674 Esterase YbfF,27.12652,27.39116,27.16643,27.24753,24.90303,24.44261,25.37229,24.6098,23.47463,27.27524,23.49514,27.11803,26.98131,27.2818,27.13457,0.009539789196779416,0.0032928138061433768,0.00126290002607636,0.003904676751563891,0.008968894684265143,27.228036666666668,25.531056666666668,24.485573333333335,25.962803333333337,27.132559999999998,0.11649068184003214,1.2281984563126966,0.7796805189449209,1.7460814205974353,0.12268276189696195,-1.69698,-2.7424633333333333,-1.265233333333331,-0.09547666666666998,-1.0454833333333333,0.43174666666666894,1.60150333333333,0.12362761733218419,0.00793068209161823,0.3643559676838185,0.4695002698437332,,+,,,0.36694597586949135,0.7890664874366818,0.14042262117312454,,,
BDBJPGFE_04685 Hypoxic response protein 1,25.56133,25.70324,25.34133,26.29037,25.52001,25.59796,24.51376,25.85833,25.79469,25.53118,25.573,26.17617,24.89291,26.02344,25.50364,0.0029510343632705768,0.003975246353340198,0.0023621388485637806,0.0033928942229653836,0.0028396245663085107,25.535300000000003,25.80278,25.388926666666666,25.760116666666665,25.47333,0.14889119673999165,0.34624370675387955,0.619381429725567,0.29468911328532094,0.4620343005304549,0.2674799999999955,-0.14637333333333657,0.224816666666662,-0.0619700000000023,-0.4138533333333321,-0.0426633333333335,-0.3294499999999978,0.372338398991931,0.7615025118893325,0.3900975281773496,0.8655083261193921,,,,,0.45582510797085785,0.9008382311886123,0.4649403958307427,,,
BDBJPGFE_04686 hypothetical protein,27.45897,27.63478,28.09174,23.87912,24.25784,24.83996,25.06104,24.07899,24.62827,25.01279,24.26121,24.92094,25.56284,24.63126,23.26988,0.01349560161990912,0.0014279092272945662,0.001357169051528176,0.0016632977522757593,0.0014343166247125633,27.72849666666667,24.325640000000003,24.589433333333332,24.731646666666666,24.487993333333335,0.2666915552135509,0.39518013310388,0.40185964849545175,0.3347557304795385,0.9415626705052029,-3.402856666666665,-3.139063333333336,-2.996850000000002,-3.240503333333333,0.26379333333332866,0.40600666666666285,0.16235333333333202,0.0005419875397278309,0.0007740055730078416,0.0005837805487779913,0.00942691470290357,+,+,+,+,0.5442163464323042,0.32974721394328904,0.8331147000354773,,,
BDBJPGFE_04689 S-formylglutathione hydrolase YeiG,26.62923,26.42323,25.96042,25.43003,24.12304,25.07525,23.81751,25.22127,24.2373,24.9199,25.43682,25.63365,25.07175,25.18975,25.24538,0.005146342187135783,0.0020912578218123777,0.0012112755550561759,0.002518427360900233,0.00229951594278293,26.337626666666665,24.87610666666667,24.42536,25.330123333333333,25.16896,0.279669628947363,0.5518449452719685,0.5883085681850985,0.3009960128565758,0.07239250559737942,-1.4615199999999966,-1.912266666666664,-1.0075033333333323,-1.1686666666666667,-0.4507466666666673,0.4540166666666643,0.29285333333332986,0.02881165992894005,0.014241776113939158,0.02563424180155539,0.0046193767363827435,+,+,+,+,0.4735819721861664,0.3647915233656618,0.4981408687364291,,,
BDBJPGFE_04690 S-(hydroxymethyl)glutathione dehydrogenase,27.27684,27.53734,27.17617,27.83479,27.28727,27.38558,27.89706,27.64595,27.22601,27.59335,27.11207,27.14899,25.09257,27.32371,27.18801,0.010239244654011662,0.012913524777088414,0.010859158740838535,0.009762178421821754,0.005926307695826717,27.33011666666667,27.50254666666667,27.589673333333334,27.284803333333333,26.53476333333333,0.1521835396997839,0.23833511202133562,0.27683005982411385,0.21869545908002383,1.0212883466593663,0.17243000000000208,0.2595566666666649,-0.0453133333333362,-0.7953533333333382,0.0871266666666628,-0.21774333333333828,-0.9677833333333403,0.4371292581981773,0.3098559521278087,0.8217520525769091,0.33724170350460264,,,,,0.7528423467229038,0.39501400141814,0.26188442767111225,,,
BDBJPGFE_04691 putative quorum-quenching lactonase YtnP,25.72388,24.54451,25.22982,27.73828,27.95826,27.70418,26.17953,27.38509,26.24809,26.79303,24.68566,26.01797,25.1559,26.64993,26.57459,0.002284677798159845,0.015873014866025707,0.005484666010125204,0.003566773952361102,0.004466599395804275,25.16607,27.800240000000002,26.60423666666667,25.832219999999996,26.126806666666667,0.4835813934247963,0.11260089638482698,0.5528556559858606,0.870298560303686,0.6872233239315709,2.634170000000001,1.4381666666666675,0.6661499999999947,0.9607366666666657,-1.1960033333333335,-1.9680200000000063,-1.6734333333333353,0.0016884797889584325,0.05038081355325132,0.39761630373553314,0.1812110163799353,+,,,,0.040026799380163285,0.03380760983234919,0.027317910593150776,+,+,+
BDBJPGFE_04693 L-serine dehydratase 1,25.27732,25.4627,25.12888,24.37862,24.57027,23.57846,24.18794,25.02262,23.54866,24.28063,23.68419,24.02907,25.41206,24.22025,24.95735,0.0024889789923535823,0.0012870317133249509,0.0010749283033935277,0.001000251727203294,0.001860370798969516,25.28963333333333,24.17578333333334,24.253073333333333,23.997963333333335,24.863220000000002,0.13655929538319933,0.4295569842161682,0.6035016065890418,0.24448706432492862,0.4910859474674471,-1.1138499999999922,-1.036559999999998,-1.2916699999999963,-0.4264133333333291,0.07728999999999431,-0.17782000000000409,0.6874366666666631,0.025015173838569237,0.07689420596011277,0.0028523853247216903,0.3022892230104455,+,,+,,0.889831947247826,0.6376782354319931,0.21045750710110728,,,
BDBJPGFE_04695 RNA polymerase sigma factor RpoD,29.88106,29.67914,29.74919,29.49886,28.8927,28.66041,29.92493,29.64184,29.77883,29.63194,29.65043,29.73287,29.35823,29.65357,29.61975,0.05555009165850994,0.036900989638438374,0.04962632682791723,0.051060878460135205,0.04771001385296539,29.769796666666668,29.017323333333334,29.781866666666662,29.671746666666667,29.543849999999996,0.08371139959540955,0.3534570525852081,0.11559095418279502,0.04387494678692481,0.13197736270537713,-0.7524733333333344,0.012069999999994252,-0.09805000000000064,-0.2259466666666725,0.7645433333333287,0.6544233333333338,0.5265266666666619,0.04282790834235198,0.9105647429173034,0.21623505255249612,0.11037119200001887,+,,,,0.043788494516857346,0.06014528006938535,0.11967656999415298,+,,
BDBJPGFE_04697 30S ribosomal protein S21,29.28297,29.43996,28.44348,28.56162,28.39538,25.01879,29.01616,28.91846,28.66404,28.68228,29.25298,29.21554,28.69902,28.86106,29.23993,0.03385719902699714,0.011420291757211444,0.026307223791496134,0.03318976370885287,0.03124832310777438,29.05547,27.325263333333336,28.86622,29.05026666666667,28.933336666666666,0.4374625965725518,1.6323343943431312,0.1484225652206112,0.2606544053382232,0.226662516285532,-1.730206666666664,-0.18925000000000125,-0.005203333333330562,-0.1221333333333341,1.5409566666666628,1.7250033333333334,1.60807333333333,0.22120815528013285,0.5934071364024547,0.9891625818214103,0.7435968477592212,,,,,0.25441884029006334,0.21403375153238532,0.2397141448714364,,,
BDBJPGFE_04698 tRNA N6-adenosine threonylcarbamoyltransferase,25.84427,25.6729,25.82917,25.64712,25.22865,24.21514,24.70864,24.3122,24.72828,24.23072,24.68367,23.44748,24.83723,24.74804,23.83253,0.0035016479713452647,0.0023271554813731657,0.0013511680350466032,0.0010890144671801064,0.001419094043500168,25.78211333333333,25.030303333333336,24.58304,24.12062333333333,24.4726,0.07747114143702656,0.6011919994107996,0.19168057039425415,0.510641678696738,0.4540601411707495,-0.7518099999999954,-1.199073333333331,-1.6614900000000006,-1.3095133333333315,-0.44726333333333557,-0.9096800000000052,-0.5577033333333361,0.15429081084491475,0.0012038891046427826,0.010422281172315665,0.01585779926194313,,+,+,+,0.37287064596904235,0.17823358943726092,0.3542436677082073,,,
BDBJPGFE_04702 Multifunctional CCA protein,25.80282,25.85346,26.20462,23.91035,24.81214,26.17696,23.60143,24.32544,25.53905,23.74627,23.93344,25.99651,25.21457,24.88288,25.40461,0.003943711602806915,0.0022264536881186473,0.0012655873663888126,0.001475434408914382,0.0022969564974111316,25.95363333333333,24.966483333333333,24.48864,24.55874,25.167353333333335,0.1786744386369299,0.9317534085201347,0.7994033175229298,1.0195244257005325,0.21559624058771468,-0.9871499999999962,-1.4649933333333287,-1.3948933333333287,-0.7862799999999943,-0.4778433333333325,-0.40774333333333246,0.20087000000000188,0.21512925495335358,0.06471336036369338,0.12936279203184842,0.01652273940055322,,,,+,0.6113087122272548,0.6977471657265908,0.7812279904865378,,,
BDBJPGFE_04707 4-hydroxythreonine-4-phosphate dehydrogenase,26.18596,25.95888,25.71605,24.64469,24.3345,26.09249,24.51631,26.79403,24.9076,24.9636,25.0744,24.47383,24.97931,24.31547,24.22069,0.003943702490908861,0.0023168386947845267,0.0023902261150756813,0.0017896487403085898,0.0014514821868613944,25.95363,25.023893333333334,25.40598,24.837276666666668,24.505156666666668,0.1918758694225697,0.7661499357320497,0.9944140880940894,0.2609460603692311,0.33750244417221986,-0.9297366666666669,-0.5476500000000009,-1.1163533333333326,-1.4484733333333324,0.382086666666666,-0.18661666666666576,-0.5187366666666655,0.17129186078634118,0.48705225460442225,0.00819437919306589,0.006185414832909642,,,+,+,0.6890487704197298,0.7607132662847782,0.43035625936319294,,,
BDBJPGFE_04708 Chaperone SurA,29.09748,29.25483,29.17405,29.4028,29.0202,29.30648,29.50588,29.66297,29.52957,29.20597,29.42554,29.09381,29.21898,29.43678,29.42612,0.03679337347394789,0.04315405635081407,0.04273384139920831,0.03790123936273225,0.04201978475545508,29.175453333333337,29.24316,29.56614,29.241773333333338,29.360626666666665,0.06424553231332189,0.1624864236379973,0.06914882838245863,0.13777422892382887,0.10025381965569037,0.06770666666666258,0.39068666666666374,0.06632000000000104,0.18517333333332786,0.32298000000000116,-0.0013866666666615401,0.11746666666666528,0.6128317283207971,0.004249496445786604,0.5706382536175267,0.09272677256687885,,+,,,0.060901975768486875,0.9930961505279707,0.4333500370722389,,,
BDBJPGFE_04709 LPS-assembly protein LptD,27.59199,27.71732,27.77775,27.57852,27.51073,28.43305,27.76477,27.38393,27.63367,27.77605,28.04822,27.6797,27.33841,27.84152,27.641,0.013192146196849093,0.01632522461273438,0.010892705580864985,0.014291212847434523,0.012460990689433299,27.695686666666663,27.840766666666667,27.594123333333332,27.834656666666664,27.606976666666668,0.07736362294745305,0.4197209638425148,0.15797200286407959,0.15605085417545422,0.20679798263576488,0.14508000000000365,-0.10156333333333123,0.13897000000000048,-0.0887099999999954,-0.24664333333333488,-0.0061100000000031685,-0.23378999999999905,0.6558156334827548,0.46001677470405217,0.3222595998010578,0.6002800567777339,,,,,0.4801371073783455,0.9855286988493925,0.5187893714047305,,,
BDBJPGFE_04713 Protein YhfA,27.42566,27.9881,27.65683,27.50453,25.04726,24.75913,26.76762,27.1455,24.20459,28.07158,27.44632,27.57982,24.77322,27.58585,27.8106,0.013142040489701181,0.0038867678385826644,0.003707389697314702,0.013010818211269488,0.006753304147657837,27.690196666666665,25.770306666666666,26.039236666666667,27.69924,26.723223333333333,0.23082415996212785,1.2319098050407564,1.3064314287996732,0.2688659755342801,1.3819100044584036,-1.9198899999999988,-1.6509599999999978,0.009043333333334402,-0.9669733333333319,0.268930000000001,1.9289333333333332,0.9529166666666669,0.09620722599233363,0.15323329638540686,0.9729388492502729,0.38430459038625725,,,,,0.8426150792839177,0.0965144029331551,0.5069746681921565,,,
BDBJPGFE_04720 hypothetical protein,26.00015,26.092,26.2327,24.8723,24.83016,25.12173,25.62226,24.69578,25.31621,24.12339,23.01336,23.95295,24.38693,25.65319,24.16552,0.004389948617250391,0.0021880730988612733,0.0020886688398927297,0.0008116707070955235,0.0017024159036964244,26.108283333333333,24.941396666666666,25.211416666666665,23.696566666666666,24.735213333333334,0.0956338009748065,0.12867019399310098,0.38542403456741353,0.48808534802384357,0.655370870796748,-1.1668866666666666,-0.8968666666666678,-2.411716666666667,-1.3730699999999985,0.2700199999999988,-1.2448300000000003,-0.20618333333333183,0.0005024141764055828,0.03309066588736642,0.0023675552955723304,0.04273386865607881,+,+,+,+,0.40053817702793576,0.02517525320633386,0.6849449756902597,,+,
BDBJPGFE_04722 hypothetical protein,25.05167,25.49296,25.08156,24.47256,24.25586,25.18971,25.47115,26.24607,24.82274,24.40462,25.03484,23.6198,25.0344,24.23171,23.80445,0.002353243679911593,0.0017747809050158425,0.002574847704924156,0.0012794169070532216,0.0013096883325353144,25.20873,24.639376666666667,25.513319999999997,24.353086666666666,24.356853333333333,0.2013510577738954,0.39907376580722065,0.5818366345175136,0.5788357934874286,0.5098626553843266,-0.569353333333332,0.3045899999999975,-0.8556433333333331,-0.8518766666666657,0.8739433333333295,-0.28629000000000104,-0.2825233333333337,0.14600975823430454,0.5227089707429076,0.11955693074877069,0.09289085071805546,,,,,0.1546986626536304,0.5955541643524251,0.5705689667668336,,,
BDBJPGFE_04724 hypothetical protein,29.30463,29.18369,27.97356,27.36143,26.19206,25.41741,25.91401,27.25584,27.1519,27.21679,27.42854,27.3157,27.0879,26.19821,26.84721,0.028771078295838963,0.005703698028207076,0.006169201505925412,0.01000565091884314,0.006696823135956928,28.82062666666667,26.323633333333333,26.773916666666665,27.32034333333333,26.711106666666666,0.6009980999600212,0.7990774249651204,0.6095246713263992,0.08650890525771922,0.3757482863419198,-2.496993333333336,-2.0467100000000045,-1.5002833333333392,-2.1095200000000034,0.45028333333333137,0.9967099999999967,0.38747333333333245,0.02419195505306525,0.02774832102253608,0.025024739751276275,0.013596963380931838,+,+,+,+,0.5607487490904464,0.15434100168498888,0.5684929901053881,,,
BDBJPGFE_04729 Heme-binding protein A,28.89657,29.10019,28.70286,30.72403,30.74198,30.37917,31.28554,31.09497,31.38987,30.89721,31.18547,31.11558,31.2576,30.59912,31.11005,0.03039567292534676,0.11168752714166498,0.1379460595980987,0.13422284699010073,0.12990323362944756,28.899873333333336,30.61506,31.256793333333334,31.066086666666667,30.988923333333332,0.1622261101741093,0.16696031404698236,0.12209635712101365,0.12277526741526039,0.2821379445511643,1.7151866666666642,2.356919999999999,2.1662133333333315,2.0890499999999967,0.6417333333333346,0.45102666666666735,0.37386333333333255,0.0004792091876004311,8.060503495475993e-05,0.00011335409694463494,0.0008163979584650192,+,+,+,+,0.011804165264866552,0.037011332011096444,0.18209283910981827,+,+,
BDBJPGFE_04734 Histidinol-phosphate aminotransferase,27.04156,27.71365,27.65089,27.92065,25.61424,25.12341,26.95892,25.04235,25.37041,27.16653,27.35035,24.00017,24.89048,23.16461,24.43682,0.01127160238507349,0.005306268222024542,0.0031203916194103296,0.004515074480521638,0.0011457880529689498,27.468700000000002,26.21943333333333,25.79056,26.172349999999998,24.163970000000003,0.30311839172178273,1.2195168804170857,0.8369407219550657,1.5377953726899642,0.7305213463000245,-1.2492666666666707,-1.6781400000000026,-1.2963500000000039,-3.3047299999999993,-0.4288733333333319,-0.047083333333333144,-2.0554633333333285,0.2324639864279128,0.05603016613011162,0.30707668902275054,0.0041056293330134705,,,,+,0.7027712764871663,0.9745613434582058,0.11033810733434968,,,
BDBJPGFE_04741 Delta(1)-pyrroline-2-carboxylate reductase,24.41047,23.50628,24.02158,24.96068,24.96663,25.28385,24.63532,24.11123,24.87173,24.03823,23.22383,24.98061,23.55319,23.92988,23.94506,0.0010037249992855156,0.002392718932051787,0.0013109328335535629,0.0010594311156602637,0.0008961094556804542,23.979443333333336,25.070386666666668,24.539426666666667,24.08089,23.809376666666665,0.3703345451825356,0.15096091466189454,0.3177910330529939,0.7178365175070617,0.1812573018912313,1.0909433333333318,0.5599833333333315,0.10144666666666424,-0.17006666666667059,-0.5309600000000003,-0.9894966666666676,-1.2610100000000024,0.018180854558538892,0.17994505721559448,0.8676559029465623,0.5909837742801676,+,,,,0.09972703370672938,0.1290899640234223,0.0016406364773621513,,,+
BDBJPGFE_04742 Putative aminoacrylate peracid reductase RutC,26.71096,26.23015,26.52576,26.15588,25.82517,25.64461,23.57742,25.13022,25.15467,24.23157,26.05497,24.73319,24.32619,23.77524,24.27406,0.005715490785195242,0.004179945898994875,0.0013869705006356741,0.002012482800221936,0.0011153786286662315,26.488956666666667,25.87522,24.620769999999997,25.00657666666667,24.125163333333333,0.19800745446124618,0.21170420417806213,0.7378273815737664,0.7690912785590247,0.24834671816277765,-0.6137366666666679,-1.86818666666667,-1.4823799999999956,-2.3637933333333336,-1.254450000000002,-0.8686433333333277,-1.7500566666666657,0.040168337644229134,0.025854748924776988,0.05759636256740287,0.00046088657707291775,+,+,,+,0.08192588741572138,0.19840404610635506,0.001621090037775298,,,+
BDBJPGFE_04749 Fumarate hydratase class II,28.6602,28.85302,28.51724,29.02208,28.28776,28.29855,28.75548,28.54001,28.50059,28.13065,28.4567,28.48104,27.93377,28.34976,28.36215,0.026041501349384016,0.026435308714096023,0.021854529845161078,0.020513898518527536,0.01899564594963283,28.676820000000003,28.536129999999996,28.598693333333333,28.356129999999997,28.215226666666666,0.13758444776451534,0.34364677397971705,0.11202686651969782,0.15974778391785874,0.1990841855988458,-0.14069000000000642,-0.07812666666666956,-0.32069000000000614,-0.46159333333333663,0.06256333333333686,-0.17999999999999972,-0.3209033333333302,0.619427823764845,0.5672052677379269,0.09785552605649606,0.05423541702708636,,,,,0.8186647914246052,0.5385600904383936,0.3169099587448242,,,
BDBJPGFE_04751 DnaA regulatory inactivator Hda,23.99136,23.82755,23.82454,24.17134,24.74922,25.55972,24.34063,25.22452,23.90036,25.28888,24.3902,24.99826,24.86811,23.83743,24.11574,0.0009376170569257131,0.0020209368897579193,0.0012654674828308397,0.001859411976514964,0.0012363868371240646,23.88115,24.826759999999997,24.48850333333333,24.892446666666668,24.27376,0.07793992601142737,0.5694494972046825,0.5506056171364597,0.37443627115379075,0.43535660164972845,0.945609999999995,0.6073533333333287,1.0112966666666665,0.3926099999999977,-0.3382566666666662,0.06568666666667156,-0.5529999999999973,0.08054221222434602,0.1973348655720861,0.020131053642976904,0.2776703041221891,,,+,,0.5784774486937427,0.8981652189058734,0.33657185414042223,,,
BDBJPGFE_04753 Phosphoribosylformylglycinamidine cyclo-ligase,29.40235,29.37329,29.28813,27.79309,26.01434,26.07743,27.90793,27.42422,26.94905,27.73596,27.48669,26.96708,26.91422,27.71954,27.62157,0.04165768376505661,0.007044761848164939,0.009701674456121193,0.010548576747156885,0.010934486255299618,29.354589999999998,26.628286666666668,27.427066666666665,27.396576666666665,27.41844333333333,0.04846868129696408,0.824042956418063,0.3914662958956013,0.32029613717447286,0.35877607466991857,-2.7263033333333304,-1.9275233333333333,-1.9580133333333336,-1.9361466666666693,0.7987799999999972,0.7682899999999968,0.7901566666666611,0.009512789170691312,0.00230020163424523,0.0010282053684256675,0.0016381272977141021,+,+,+,+,0.28333353648663606,0.28644145302268104,0.28164271223797377,,,
BDBJPGFE_04754 Phosphoribosylglycinamide formyltransferase,26.53528,26.62659,26.87514,24.06432,25.42844,24.73418,25.83689,24.94471,24.13078,24.79974,24.14627,26.56885,25.86693,24.88174,26.34093,0.006520235411916934,0.0019060389524797414,0.0017678065826357754,0.0022563952211462047,0.0033147579675140136,26.67900333333333,24.742313333333332,24.970793333333333,25.17162,25.696533333333335,0.14361191462487355,0.556929353349437,0.6967606419392207,1.0233749768616913,0.6077747016964608,-1.9366899999999987,-1.7082099999999976,-1.5073833333333297,-0.9824699999999957,0.22848000000000113,0.42930666666666895,0.954220000000003,0.008891664447494308,0.027383886020787233,0.1081017020556775,0.09012853741304558,+,+,,,0.7354958014788429,0.6298179058039302,0.17697123621893007,,,
BDBJPGFE_04755 dCTP deaminase,26.95194,26.82893,27.04197,24.73149,26.24742,25.0311,24.92083,23.79338,22.682,25.22198,26.36906,25.89333,25.01583,24.66265,24.25529,0.0078183674312167,0.00287773604503305,0.0007845317667127344,0.0035566601325544324,0.0015987675546026059,26.940946666666665,25.336669999999998,23.798736666666667,25.828123333333334,24.644589999999997,0.08731991156406152,0.6555103405744268,0.9140063685530619,0.47055787007432975,0.3107516646241292,-1.6042766666666672,-3.1422099999999986,-1.1128233333333313,-2.296356666666668,-1.5379333333333314,0.49145333333333596,-0.6920800000000007,0.02651620857198249,0.008401255933253917,0.03026266921441801,0.0005489364190261967,+,+,+,+,0.1252807565542168,0.4376297570802719,0.248590709289014,,,
BDBJPGFE_04756 Iron-sulfur cluster carrier protein,28.56478,28.54672,28.74172,25.12189,25.75368,24.47756,23.81972,24.18009,24.17736,24.54428,27.06425,24.59175,26.35261,26.22072,24.45104,0.02499661300168004,0.002472506424473274,0.0009396684857618851,0.002643580244952432,0.003265174736831768,28.617739999999998,25.11771,24.059056666666663,25.400093333333334,25.67479,0.08797659234137271,0.5209821928498768,0.1692402498094219,1.1768960329707219,0.8669954978352926,-3.500029999999999,-4.5586833333333345,-3.2176466666666634,-2.942949999999996,-1.0586533333333357,0.28238333333333543,0.5570800000000027,0.0007231492491650711,4.5706710694564314e-06,0.01821358505810266,0.008801831464241424,+,+,+,+,0.05227371421432551,0.7718406227783456,0.47955426621101604,,,
BDBJPGFE_04757 Chromosome partition protein Smc,31.10137,30.72647,30.83944,30.91841,30.57398,30.92734,31.06497,30.57362,30.94482,30.7547,30.84961,31.05647,30.51916,30.72135,31.02366,0.12067759614130558,0.12754309066032793,0.10485877379057915,0.11854791288572447,0.11043805183779515,30.88909333333333,30.80657666666667,30.861136666666663,30.886926666666668,30.754723333333335,0.15702779506260103,0.16451108014018162,0.20913852001856506,0.12599122570860133,0.20730878263005537,-0.08251666666666324,-0.027956666666668184,-0.0021666666666639856,-0.134369999999997,0.05455999999999506,0.08034999999999926,-0.05185333333333375,0.6349053578987263,0.887154593552001,0.9885856555562783,0.5054653509405501,,,,,0.7862446252787239,0.6125997031212101,0.7954432120406045,,,
BDBJPGFE_04758 Siroheme synthase,26.69869,26.35464,26.70174,24.31361,24.78667,25.67745,24.6074,25.14067,24.70992,23.5189,24.82718,24.69306,24.50703,24.19741,24.63969,0.006109033084676215,0.00216471075842918,0.001591621291358284,0.0012734830756133346,0.0013951435123341002,26.585023333333336,24.92591,24.819329999999997,24.34638,24.448043333333334,0.16291037583762302,0.5654235696065972,0.23104420111023535,0.5876730419771412,0.18531499261767484,-1.6591133333333374,-1.7656933333333384,-2.2386433333333358,-2.136980000000001,-0.10658000000000101,-0.5795299999999983,-0.4778666666666638,0.0162989135958231,0.0009068306766731322,0.0065545916424102485,0.0002551537949793651,+,+,+,+,0.8172358946444215,0.37176629864327315,0.31948573088725646,,,
BDBJPGFE_04760 Putative pterin-4-alpha-carbinolamine dehydratase,24.92547,24.69402,24.87919,24.05798,24.64317,24.61015,25.28482,25.55462,25.4296,25.30391,25.30675,25.91011,24.87544,25.92409,25.64309,0.0018135468980149717,0.0015426002711954048,0.002418613826917082,0.002846764439875591,0.0028545108250913396,24.832893333333335,24.4371,25.42301333333333,25.506923333333333,25.480873333333335,0.09999937210914106,0.2684170398217423,0.11024381504445302,0.2850983836424814,0.4432098004582274,-0.39579333333333366,0.5901199999999953,0.6740299999999984,0.6479800000000004,0.985913333333329,1.069823333333332,1.043773333333334,0.12237762143199973,0.004969490318485998,0.034347432934118495,0.11389891185428938,,+,+,,0.00861661762367538,0.018088558404536208,0.04645177990203632,+,+,+
BDBJPGFE_04761 Aspartate aminotransferase,32.47795,32.33482,32.3909,31.48659,31.30389,31.48664,31.14084,31.30552,31.31797,31.59974,31.5401,31.19061,31.07316,31.53737,31.39499,0.3442097262571469,0.19589964001719185,0.13775336684701836,0.17435490247819954,0.16513974054340338,32.401223333333334,31.425706666666667,31.254776666666668,31.443483333333333,31.33517333333333,0.05888677063276191,0.08613739348015859,0.08072555825483961,0.1804585352804229,0.1941756185060881,-0.9755166666666675,-1.146446666666666,-0.9577400000000011,-1.0660500000000042,-0.17092999999999847,0.01777666666666633,-0.09053333333333669,0.00018906446814663283,8.440935664418345e-05,0.0020401822767294134,0.0017517599614148619,+,+,+,+,0.10998086240914703,0.9060164525730219,0.5791939211725659,,,
BDBJPGFE_04767 O-succinylhomoserine sulfhydrylase,29.11677,28.31622,28.88148,27.54281,27.80852,27.91148,28.64151,28.38513,28.62899,27.47584,27.97301,28.20979,27.46607,27.80243,27.75117,0.02780766535178987,0.015375210632290005,0.021156715548550406,0.014811163994116016,0.013046523633003116,28.77149,27.75427,28.55187666666667,27.886213333333334,27.673223333333336,0.33594982333675866,0.15532050540736805,0.11801843283525235,0.30585497285841545,0.14796683081766146,-1.0172199999999982,-0.21961333333333144,-0.885276666666666,-1.0982666666666638,0.7976066666666668,0.1319433333333322,-0.0810466666666656,0.01773886931964602,0.4323121439065423,0.051075460050266835,0.013358840457015287,+,,,+,0.004443502489692348,0.6153695578773667,0.6214502232352817,+,,
BDBJPGFE_04768 Amidophosphoribosyltransferase,29.62963,29.13129,29.56096,29.78527,29.13868,29.31432,29.23934,29.14226,28.99763,29.25214,29.00485,29.19913,28.96725,29.30385,29.30149,0.04421755617176891,0.04853726581675513,0.031506489335251193,0.03561565916797857,0.03735510555352455,29.440626666666663,29.412756666666667,29.126410000000003,29.15204,29.190863333333336,0.2205232750124626,0.27299205120703113,0.09931212715474287,0.10630518049464918,0.15812143968763068,-0.02786999999999651,-0.3142166666666597,-0.28858666666666366,-0.2497633333333269,-0.2863466666666632,-0.26071666666666715,-0.2218933333333304,0.9159867306066287,0.14002898012479112,0.17081968551946633,0.26292677717200175,,,,,0.2357624171179973,0.2766362294563404,0.3761858148884327,,,
BDBJPGFE_04770 Cell division protein FtsN,27.14647,27.43404,27.4739,26.69126,25.42018,24.19371,27.4807,27.87191,27.11416,26.87537,27.3407,27.40105,24.83555,26.20723,26.59705,0.01039192285071468,0.003080819734568411,0.010126687533223374,0.009241368151024668,0.003764122378391029,27.351470000000003,25.43505,27.488923333333332,27.205706666666668,25.879943333333333,0.1458674167409109,1.0196747318957486,0.3094047866827897,0.23487906907361686,0.7554504105204749,-1.9164200000000022,0.13745333333332965,-0.1457633333333348,-1.4715266666666693,2.053873333333332,1.7706566666666674,0.4448933333333329,0.05811632597720604,0.6002287722537183,0.49735591022566783,0.05382837106389259,,,,,0.05266814691669357,0.0749150032496286,0.6460463163997614,,,
